user_id_field,instruction_group,form_submission_time,feedback_type,session_id,submission_time,trial_number,env_id,free_form_description,user_demonstrated_trajectory,chosen_trajectory_identifier,chosen_trajectory,unchosen_trajectory,off_initial_trajectory,off_interrupted_trajectory,uncorrected_trajectory,corrected_trajectory,policy_type_served,manipulation_check_errors,manipulation_check_responses
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,comparison,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:03:15,3,gen_map_61,,,B,"[[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","[[0, 0], [1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,comparison,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:04:23,4,gen_map_86,,,B,"[[0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [4, 9], [4, 8], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [4, 1], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","[[0, 11], [0, 10], [0, 9], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]",,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,comparison,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:04:37,5,gen_map_24,,,A,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [1, 7], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]","[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3], [3, 2], [3, 1], [2, 1], [2, 0], [1, 0], [0, 0]]",,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,correction,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:08:28,1,gen_map_16,,,,,,,,"[[0, 0], [1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,correction,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:08:53,2,gen_map_81,,,,,,,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [1, 8], [1, 9], [1, 10], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",non_slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,correction,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:09:20,3,gen_map_117,,,,,,,,"[[0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [3, 6], [3, 5], [3, 4], [3, 3], [2, 3], [1, 3], [1, 2], [0, 2], [0, 1], [0, 0]]","[[0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [3, 6], [3, 5], [3, 4], [3, 3], [2, 3], [1, 3], [1, 2], [0, 2], [0, 1], [0, 0]]",non_slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,correction,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:10:10,4,gen_map_118,,,,,,,,"[[0, 0], [1, 0], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [2, 4], [2, 5], [2, 6], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,correction,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:10:53,5,gen_map_1,,,,,,,,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]]",slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,off_intervention,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:14:07,1,gen_map_35,,,,,,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [3, 3], [3, 2], [3, 1], [3, 0], [2, 0], [1, 0], [0, 0]]","{""trajectory"": [[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [2, 5], [1, 5], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]], ""obstacles"": [[3, 11], [3, 10]]}",,,slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,off_intervention,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:14:44,2,gen_map_7,,,,,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [1, 4], [0, 4], [0, 5], [0, 6], [0, 7], [1, 7], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [1, 11], [0, 11]], ""obstacles"": [[3, 0], [3, 1], [3, 2]]}",,,slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,off_intervention,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:15:01,3,gen_map_58,,,,,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [1, 4], [0, 4], [0, 5], [0, 6], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]","{""trajectory"": [[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [1, 4], [0, 4], [0, 5], [0, 6], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]], ""obstacles"": []}",,,non_slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,off_intervention,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:15:27,4,gen_map_82,,,,,,"[[5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [2, 5], [2, 4], [2, 3], [2, 2], [2, 1], [3, 1], [3, 0], [4, 0], [5, 0]]","{""trajectory"": [[5, 11], [4, 11], [3, 11], [3, 10], [3, 9], [3, 8], [4, 8], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0]], ""obstacles"": [[2, 11]]}",,,slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,off_intervention,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:15:50,5,gen_map_11,,,,,,"[[5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3], [2, 3], [2, 2], [2, 1], [3, 1], [4, 1], [5, 1], [5, 0]]","{""trajectory"": [[5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3], [2, 3], [2, 2], [2, 1], [3, 1], [4, 1], [5, 1], [5, 0]], ""obstacles"": []}",,,non_slippery,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,demonstration,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:17:46,1,gen_map_100,,"[[0, 0], [0, 1], [0, 2], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,demonstration,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:17:59,2,gen_map_52,,"[[0, 0], [0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,demonstration,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:18:11,3,gen_map_55,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,demonstration,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:18:24,4,gen_map_48,,"[[5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [4, 2], [4, 1], [5, 1], [5, 0]]",,,,,,,,,,
bYRUEk70tV,group_a1b2,2025-09-12 04:39:28,demonstration,W6P4JVpXWnqIgQ0rnCGJqYk6EWjuGZAFLr4ik7jUn4M,2025-09-12 05:18:40,5,gen_map_47,,"[[0, 0], [0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,free_form_description,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:27:39,1,ffq_comparison,"{""stable_rating"": 2, ""slippery_rating"": 5}",,,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,manipulation_check_pre,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:29:48,1,,,,,,,,,,,,"{""execution_q"": 0, ""slippery_outcome_q"": 0, ""slippery_outcome_q_2"": 0, ""what_is_task_q"": 0}","{""execution_q"": ""5"", ""what_is_task_q"": ""1"", ""slippery_outcome_q"": ""1"", ""slippery_outcome_q_2"": ""1""}"
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration_pre,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:31:13,1,gen_map_47,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration_pre,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:31:26,2,gen_map_61,,"[[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [1, 7], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration_pre,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:31:38,3,gen_map_24,,"[[0, 11], [1, 11], [2, 11], [3, 11], [3, 10], [2, 10], [2, 9], [2, 8], [2, 7], [1, 7], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration_pre,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:31:48,4,gen_map_118,,"[[0, 0], [1, 0], [2, 0], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [1, 8], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration_pre,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:31:59,5,gen_map_11,,"[[5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [4, 3], [3, 3], [2, 3], [2, 2], [2, 1], [3, 1], [4, 1], [5, 1], [5, 0]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,manipulation_check,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:33:12,1,,,,,,,,,,,,"{""slippery_outcome_q"": 0, ""slippery_outcome_q_2"": 0}","{""slippery_outcome_q"": ""5"", ""slippery_outcome_q_2"": ""1""}"
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,comparison,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:34:37,1,gen_map_100,,,A,"[[0, 0], [0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [0, 1], [0, 2], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6], [3, 7], [2, 7], [2, 8], [1, 8], [1, 9], [1, 10], [1, 11], [0, 11]]",,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,comparison,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:34:54,2,gen_map_82,,,B,"[[5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [1, 5], [2, 5], [2, 4], [2, 3], [2, 2], [2, 1], [3, 1], [3, 0], [4, 0], [5, 0]]","[[5, 11], [4, 11], [3, 11], [3, 10], [3, 9], [3, 8], [4, 8], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0]]",,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,comparison,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:35:04,3,gen_map_81,,,A,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [1, 5], [0, 5], [0, 6], [0, 7], [0, 8], [1, 8], [1, 9], [1, 10], [1, 11], [0, 11]]",,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:49:00,5,gen_map_11,,"[[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [3, 8], [2, 8], [1, 8], [1, 7], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [1, 2], [2, 2], [2, 1], [3, 1], [4, 1], [5, 1], [5, 0]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,comparison,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:35:16,4,gen_map_113,,,A,"[[0, 0], [1, 0], [2, 0], [3, 0], [3, 1], [3, 2], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [3, 9], [3, 10], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]",,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,comparison,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:35:27,5,gen_map_16,,,A,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]",,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,correction,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:38:10,1,gen_map_86,,,,,,,,"[[0, 11], [0, 10], [0, 9], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [2, 5], [3, 5], [3, 4], [4, 4], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","[[0, 11], [0, 10], [1, 10], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]",non_slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,correction,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:39:05,2,gen_map_7,,,,,,,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [4, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,correction,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:39:37,3,gen_map_58,,,,,,,,"[[0, 0], [1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [1, 4], [0, 4], [0, 5], [0, 6], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [0, 10], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",non_slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,correction,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:39:51,4,gen_map_55,,,,,,,,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,correction,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:40:32,5,gen_map_52,,,,,,,,"[[0, 0], [0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [1, 3], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10], [0, 11]]","[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [3, 10], [2, 10], [2, 11], [1, 11], [0, 11]]",non_slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,off_intervention,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:44:01,1,gen_map_48,,,,,,"[[5, 11], [5, 10], [4, 10], [4, 9], [4, 8], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [4, 4], [4, 3], [4, 2], [4, 1], [4, 0], [5, 0]]","{""trajectory"": [[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [1, 8], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [0, 2], [0, 1], [0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0]], ""obstacles"": [[5, 7], [2, 8], [1, 7]]}",,,non_slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,off_intervention,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:44:49,2,gen_map_117,,,,,,"[[0, 11], [0, 10], [0, 9], [0, 8], [0, 7], [0, 6], [1, 6], [2, 6], [3, 6], [3, 5], [3, 4], [3, 3], [2, 3], [2, 2], [1, 2], [0, 2], [0, 1], [0, 0]]","{""trajectory"": [[0, 11], [0, 10], [0, 9], [1, 9], [2, 9], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [4, 4], [4, 3], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]], ""obstacles"": [[0, 8], [2, 8], [3, 3], [4, 2]]}",,,non_slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,off_intervention,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:45:14,3,gen_map_1,,,,,,"[[0, 11], [1, 11], [2, 11], [2, 10], [2, 9], [2, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [0, 3], [0, 2], [0, 1], [0, 0]]","{""trajectory"": [[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]], ""obstacles"": [[2, 10], [4, 10]]}",,,non_slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,off_intervention,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:45:27,4,gen_map_35,,,,,,"[[0, 11], [1, 11], [2, 11], [3, 11], [3, 10], [4, 10], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3], [3, 2], [3, 1], [3, 0], [2, 0], [1, 0], [0, 0]]","{""trajectory"": [[0, 11], [1, 11], [2, 11], [3, 11], [3, 10], [4, 10], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3], [3, 2], [3, 1], [3, 0], [2, 0], [1, 0], [0, 0]], ""obstacles"": []}",,,slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,off_intervention,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:45:46,5,gen_map_109,,,,,,"[[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [1, 4], [2, 4], [3, 4], [3, 3], [3, 2], [4, 2], [5, 2], [5, 1], [5, 0]]","{""trajectory"": [[5, 11], [5, 10], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9], [0, 8], [0, 7], [0, 6], [0, 5], [0, 4], [0, 3], [1, 3], [2, 3], [3, 3], [3, 2], [4, 2], [5, 2], [5, 1], [5, 0]], ""obstacles"": [[1, 4]]}",,,slippery,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:47:26,1,gen_map_118,,"[[0, 0], [1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,,,,
X5HFbkG6xz,group_a2b1,2025-09-12 18:25:43,demonstration,mYPKq7QFiV1Rm9vNGNKOF2HEXirUHzc07kTs8l-ArX4,2025-09-12 18:47:44,2,gen_map_61,,"[[0, 0], [0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]",,,,,,,,,,
